諺,1,-1.66724,-1.36621,-1.06518,-0.76415,-0.46312,-0.16209,0.13894,0.43997,0.741,1.04203,1.34306,1.04203,0.741
庭,63,-0.7982,-0.49717,-0.19614,0.44144,0.56893,-0.19738,0.30067,0.20318,0.16593,0.33444,0.14906,-0.08817,-0.3866
村,142,-0.60511,-0.30408,-0.00305,-0.31972,-0.01614,0.36368,-0.22641,0.31708,0.13716,0.0918,0.49849,0.10491,-0.03862
倣,9,-1.54874,-1.24771,-0.94668,-0.64565,-0.34462,-0.04359,0.25744,0.55847,0.8595,1.16053,0.8595,0.39027,0.6913
素,893,-1.42821,-1.12718,-0.82615,-0.52512,-0.22409,0.61167,0.23906,0.43819,0.34472,0.67497,0.70629,0.71336,0.40249
季,59,-0.24331,0.05772,0.35875,0.65978,-0.00668,0.25504,0.30593,-0.42358,-0.08063,0.13904,-0.52346,-0.15863,-0.33995
併,13,-1.27116,-0.97013,-0.6691,-0.36807,-0.06704,0.23399,0.53502,0.23399,0.11287,0.4139,1.07361,0.59334,0.14878
脚,18,-1.37115,-1.07012,-0.76909,-0.46806,-0.16703,0.134,0.43503,0.40449,0.10346,0.42955,0.73058,0.78143,0.82694
道,528,-0.18073,0.1203,0.42133,-0.01029,-0.23622,0.08765,-0.02895,0.03228,-0.04389,0.04272,0.01387,-0.17989,-0.03818
潅,2,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
値,592,-1.24219,-0.94116,-0.64013,-0.3391,-0.03807,0.26296,0.27909,0.27658,0.4366,0.31431,0.6094,0.66647,0.35525
紡,11,-1.52661,-1.22558,-0.92455,-0.62352,-0.32249,-0.02146,0.27957,0.5806,0.27957,0.78175,1.08278,0.97049,0.66946
孤,22,-1.57721,-1.27618,-0.97515,-0.67412,-0.37309,-0.07206,0.22897,0.53,0.87295,1.13838,0.73115,0.61886,0.82751
豚,2,-1.08807,-0.78704,-0.48601,-0.18498,0.11605,0.41708,0.71811,0.41708,0.29596,0.59699,0.29596,-0.00507,-0.3061
雪,49,-0.90718,-0.60615,-0.30512,-0.00409,0.29694,0.13269,0.48461,0.23222,-0.20297,-0.03446,0.43337,0.02005,0.4601
達,312,-1.0726,-0.77157,-0.47054,-0.16951,0.00913,0.14591,0.09989,0.22062,0.46346,0.37671,0.24568,0.48557,0.43725
葦,1,-1.34306,-1.04203,-0.741,-0.43997,-0.13894,0.16209,0.46312,0.76415,1.06518,0.76415,0.46312,0.16209,-0.13894
褐,4,-1.66602,-1.36499,-1.06396,-0.76293,-0.4619,-0.16087,0.14016,0.44119,0.74222,1.04325,1.34428,1.10705,0.66249
索,50,-1.69814,-1.39711,-1.09608,-0.79505,-0.49402,-0.19299,0.10804,0.40907,1.45099,0.31848,1.27923,1.27608,0.83152
印,185,-1.19752,-0.89649,-0.59546,-0.29443,0.0066,0.1277,0.2223,0.54394,0.50669,0.37418,0.83225,0.03074,0.33951
椿,1,-1.1115,-0.81047,-0.50944,-0.20841,0.09262,0.39365,0.69468,0.99571,0.69468,0.39365,0.09262,-0.20841,-0.50944
違,192,-1.31364,-1.01261,-0.71158,-0.41055,-0.10952,0.19151,0.49254,0.60813,0.23093,0.71384,0.42492,0.45395,0.4421
倦,1,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
学,1724,-0.61964,-0.31861,0.03629,-0.10428,0.09015,-0.00274,0.03479,0.00964,0.17651,0.30942,-0.05424,0.08764,0.35505
危,76,-1.23626,-0.93523,-0.6342,-0.33317,-0.03214,0.10464,0.45656,0.57215,0.07001,0.23852,0.68153,0.51488,0.53272
諾,3,-1.47788,-1.17685,-0.87582,-0.57479,-0.27376,0.02727,0.3283,0.62933,0.93036,0.79987,0.61247,0.67626,0.37523
秘,30,-0.95859,-0.65756,-0.35653,-0.0555,0.24553,0.54656,0.19951,0.34506,0.38699,0.25448,0.0691,-0.34423,0.32516
内,750,-0.96702,-0.66599,-0.36496,-0.30142,0.31656,-0.02378,0.18983,0.35657,0.03052,0.22252,0.44263,0.56517,0.19936
纂,5,-1.55518,-1.25415,-0.95312,-0.65209,-0.35106,-0.05003,0.251,0.55203,0.85306,1.15409,0.96871,0.74977,0.28692
褒,1,-1.34306,-1.04203,-0.741,-0.43997,-0.13894,0.16209,0.46312,0.76415,1.06518,0.76415,0.46312,0.16209,-0.13894
披,2,-1.74883,-1.4478,-1.14677,-0.84574,-0.54471,-0.24368,0.05735,0.35838,0.65941,0.96044,1.26147,1.5625,1.11795
獄,6,-1.39602,-1.09499,-0.79396,-0.49293,-0.1919,0.10913,0.41016,0.71119,0.82903,0.92163,0.43522,0.49902,0.05446
円,457,-0.23765,0.06338,0.17795,0.50816,0.48438,0.34646,-0.02692,-0.10021,-0.56644,0.31059,-0.32007,-0.18372,-0.45591
杖,2,-1.66724,-1.36621,-1.06518,-0.76415,-0.46312,-0.16209,0.13894,0.43997,0.741,1.04203,1.34306,1.04203,0.741
燥,48,-1.21806,-0.91703,-0.616,-0.31497,-0.01394,0.501,0.73003,0.22237,0.42166,0.55776,0.07134,0.23205,0.3438
題,686,-1.45062,-1.14959,-0.84856,-0.21099,0.37514,0.22937,0.26554,0.11502,0.59268,0.65974,0.44602,0.41169,0.56458
田,202,-0.37132,-0.07029,0.23074,-0.5119,0.8024,0.1715,0.18347,0.09494,-0.4072,-0.18753,0.21691,-0.18418,0.03245
即,17,-1.1374,-0.83637,-0.53534,-0.23431,0.06672,0.36775,0.66878,0.16112,0.50408,0.07053,0.18618,0.31078,0.40748
額,53,-0.6768,-0.37577,-0.07474,0.22629,0.52732,0.35731,0.07401,0.04347,-0.21563,0.12898,0.16545,0.43336,-0.61325
由,369,-1.06681,-0.76578,-0.46475,0.09365,0.09619,0.27437,-0.07269,0.08583,0.47709,0.34458,0.35027,0.34218,0.30587
却,19,-1.33102,-1.02999,-0.72896,-0.42793,-0.1269,0.17413,0.47516,0.17413,0.05301,0.35404,0.94681,0.83451,0.63299
雰,21,-1.24502,-0.94399,-0.64296,-0.34193,-0.0409,0.26013,0.56116,1.18383,0.74864,0.44003,-0.04638,0.01742,0.04998
甲,32,-1.13085,-0.82982,-0.52879,-0.22776,0.07327,0.3743,0.67533,0.34376,0.08466,0.65111,0.99721,0.13159,-0.614
卵,66,-0.60306,-0.30203,-0.001,0.30003,0.00155,-0.33879,0.1697,0.39756,0.36694,0.35859,0.35008,-0.02546,-0.67414
倫,23,-1.59803,-1.297,-0.99597,-0.69494,-0.39391,-0.09288,0.20815,0.50918,0.81021,0.67769,0.96943,0.55611,1.342
旺,1,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
象,533,-1.11308,-0.81205,-0.51102,-0.20999,0.09104,-0.72641,0.32447,0.37311,0.36928,0.65051,0.33603,0.62334,0.60475
申,9,-0.80307,-0.50204,-0.20101,0.10002,0.40105,0.10002,0.16025,0.46128,0.16025,-0.11572,0.18531,0.24911,-0.19545
庵,5,-1.75987,-1.45884,-1.15781,-0.85678,-0.55575,-0.25472,0.04631,0.34734,0.64837,0.9494,1.25043,1.55146,1.25043
損,19,-1.2564,-0.95537,-0.65434,-0.35331,-0.05228,0.24875,0.54978,0.24875,0.42866,0.72969,0.24327,0.30707,0.51573
葬,7,-1.23062,-0.92959,-0.62856,-0.32753,-0.0265,0.27453,0.57556,0.54502,0.50208,0.45443,0.57008,0.33285,-0.11171
冊,29,-1.25928,-0.95825,-0.65722,-0.35619,-0.05516,0.24587,0.5469,0.39142,0.50926,0.60186,0.44005,0.17925,0.37151
孫,23,-1.33398,-1.03295,-0.73192,-0.43089,-0.12986,0.17117,0.4722,0.77323,0.21309,0.37801,0.49726,0.73715,0.41753
庶,7,-1.39018,-1.08915,-0.78812,-0.48709,-0.18606,0.11497,0.416,0.71703,0.75895,0.62644,0.44106,0.50486,0.36133
倭,6,-1.62446,-1.32343,-1.0224,-0.72137,-0.42034,-0.11931,0.18172,0.48275,0.78378,1.08481,1.20046,0.89943,0.5984
雲,69,-0.88088,-0.57985,-0.27882,0.02221,0.32324,0.27024,0.20988,-0.2186,0.60148,-0.00816,0.60234,0.1133,-0.17636
卸,2,-1.34306,-1.04203,-0.741,-0.43997,-0.13894,0.16209,0.46312,0.76415,1.06518,0.76415,0.46312,0.16209,-0.13894
康,80,-0.92038,-0.61935,-0.31832,-0.01729,0.28374,0.35483,0.4159,0.18906,0.38589,0.42947,0.29845,0.13179,-0.61379
藍,5,-1.08053,-0.7795,-0.47847,-0.17744,0.12359,0.42462,0.72565,0.69511,0.39408,0.20924,-0.11912,0.18191,-0.11912
遜,1,-1.75987,-1.45884,-1.15781,-0.85678,-0.55575,-0.25472,0.04631,0.34734,0.64837,0.9494,1.25043,1.55146,1.25043
租,17,-1.39472,-1.09369,-0.79266,-0.49163,-0.1906,0.11043,0.41146,0.71249,0.2773,0.74684,0.56146,0.72217,0.42114
抱,31,-1.31106,-1.01003,-0.709,-0.40797,-0.10694,0.19409,0.49512,0.79615,0.05993,0.52948,0.441,0.49185,0.53736
深,219,-1.0209,-0.71987,-0.41884,-0.11781,-0.11526,0.64991,0.15159,0.188,0.36255,0.23004,0.40935,0.20991,0.19132
紫,8,-1.55903,-1.258,-0.95697,-0.65594,-0.35491,-0.05388,0.24715,0.54818,0.84921,1.01413,1.13337,0.89614,0.15055
情,395,-0.82134,-0.52031,-0.21928,0.08175,0.38278,0.10738,0.24935,0.27386,0.59016,0.20348,-0.14824,-0.14659,-0.03299
使,921,-1.08304,-0.78201,-0.48098,0.63372,0.52266,0.38025,0.46864,0.29508,0.23464,0.08531,-0.09439,0.01741,-0.19729
庸,2,-1.69589,-1.39486,-1.09383,-0.7928,-0.49177,-0.19074,0.11029,0.41132,0.71235,1.01338,1.31441,1.16449,0.93365
再,124,-1.17289,-0.87186,-0.57083,-0.2698,0.03123,-0.13302,0.42302,0.44363,0.30947,0.39881,0.32737,0.48134,0.60352
杜,2,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
紬,1,-1.1115,-0.81047,-0.50944,-0.20841,0.09262,0.39365,0.69468,0.99571,0.69468,0.39365,0.09262,-0.20841,-0.50944
男,81,-0.78268,-0.48165,-0.18062,0.6788,0.15847,-0.18187,-0.22789,-0.25843,0.7835,0.49608,-0.13646,0.00652,0.12624
辰,6,-1.27473,-0.9737,-0.67267,-0.37164,-0.07061,0.23042,0.53145,0.83248,0.6794,0.44087,0.25549,0.21745,0.17576
燭,5,-1.58341,-1.28238,-0.98135,-0.68032,-0.37929,-0.07826,0.22277,0.5238,0.82483,0.98975,1.10899,0.80796,0.50693
顔,73,-0.74637,-0.44534,-0.14431,-0.0552,0.0187,0.45651,0.10946,0.25501,0.91672,0.61672,-0.32199,-0.43428,-0.22563
如,12,-1.78925,-1.48822,-1.18719,-0.88616,-0.58513,-0.2841,0.01693,0.31796,0.61899,0.92002,1.22105,1.28485,1.84029
葱,1,-0.83362,-0.53259,-0.23156,0.06947,0.3705,0.67153,0.97256,0.67153,0.3705,0.06947,-0.23156,-0.53259,-0.83362
堤,36,-1.21965,-0.91862,-0.61759,-0.31656,-0.01553,0.2855,0.58653,0.07887,0.42183,0.28932,-0.01171,0.56827,0.8693
辱,2,-1.66724,-1.36621,-1.06518,-0.76415,-0.46312,-0.16209,0.13894,0.43997,0.741,1.04203,1.34306,1.04203,0.741
淳,2,-0.83362,-0.53259,-0.23156,0.06947,0.3705,0.67153,0.97256,0.67153,0.3705,0.06947,-0.23156,-0.53259,-0.83362
顕,34,-0.98845,-0.68742,-0.38639,-0.08536,0.21567,-0.08536,0.16142,0.31781,0.61884,0.96345,-0.30111,-0.23731,0.49422
零,8,-1.79485,-1.49382,-1.19279,-0.89176,-0.59073,-0.2897,0.01133,0.31236,0.61339,0.91442,1.21545,1.50693,1.67979
遠,177,-0.45791,-0.15688,0.14415,0.12851,0.26936,-0.63525,-0.02806,0.24243,0.17521,0.01052,-0.03354,0.39824,-0.05678
抵,76,-1.40499,-1.10396,-0.80293,-0.5019,-0.20087,0.10016,0.40119,0.71307,0.68748,0.66028,0.50966,0.60564,0.33717
農,282,-0.52376,-0.22273,0.0783,-0.30531,0.68624,-0.46701,0.20713,0.2161,-0.32555,0.39725,0.28597,0.47471,-0.50133
束,122,-1.32598,-1.02495,-0.72392,-0.42289,-0.12186,0.17917,0.59346,0.80157,0.44556,-0.28901,-0.17336,1.03656,1.02566
雷,7,-0.31163,-0.0106,0.29043,0.59146,0.89249,0.65368,0.08016,-0.22087,-0.342,-0.04097,-0.22635,-0.52738,-0.82841
町,142,0.40988,0.71091,0.04878,-0.18871,0.29096,0.25165,-0.0954,0.53917,-0.142,-0.51755,-0.15887,-0.94017,-0.20864
遡,1,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
潔,7,-1.05595,-0.75492,-0.45389,-0.15286,0.14817,0.4492,0.75023,0.89578,0.59475,0.29372,-0.5391,-0.23807,0.06296
淵,1,-1.66724,-1.36621,-1.06518,-0.76415,-0.46312,-0.16209,0.13894,0.43997,0.741,1.04203,1.34306,1.04203,0.741
累,11,-1.65247,-1.35144,-1.05041,-0.74938,-0.44835,-0.14732,0.15371,0.45474,0.75577,1.0568,1.35783,0.9445,0.67604
画,399,-0.70375,-0.40272,-0.10581,0.11264,0.18982,-0.174,0.59843,0.53949,0.30325,-0.16505,0.00708,-0.11055,-0.08884
秤,1,-1.52831,-1.22728,-0.92625,-0.62522,-0.32419,-0.02316,0.27787,0.5789,0.87993,1.18096,0.87993,0.5789,0.27787
冒,10,-1.4699,-1.16887,-0.86784,-0.56681,-0.26578,0.03525,0.33628,0.63731,0.93834,0.5048,0.62045,0.62912,0.63763
纏,1,-1.34306,-1.04203,-0.741,-0.43997,-0.13894,0.16209,0.46312,0.76415,1.06518,0.76415,0.46312,0.16209,-0.13894
鎮,17,-1.69055,-1.38952,-1.08849,-0.78746,-0.48643,-0.1854,0.11563,0.41666,0.71769,1.01872,1.23128,1.19817,0.9297
条,419,-1.0811,-0.78007,-0.47904,-0.17801,0.12302,0.20865,-0.19639,0.34295,0.14599,0.32875,0.56049,0.46399,0.54076
細,386,-0.74058,-0.43955,-0.20958,-0.52625,-0.34761,-0.08589,-0.1899,0.39686,0.53269,0.16609,0.77907,0.36574,0.29892
卿,15,-1.52694,-1.22591,-0.92488,-0.62385,-0.32282,-0.02179,0.27924,0.58027,0.8813,1.18233,0.29797,0.6628,0.76231
遣,36,-1.53348,-1.23245,-0.93142,-0.63039,-0.32936,-0.02833,0.2727,1.52092,1.2555,0.45261,0.9662,0.33102,-0.11353
葵,2,-1.3806,-1.07957,-0.77854,-0.47751,-0.17648,0.12455,0.42558,0.72661,1.02764,0.72661,0.50481,0.02795,0.32898
混,77,-1.2658,-0.96477,-0.66374,-0.36271,-0.06168,0.37614,0.87418,0.47567,-0.26056,0.3059,0.652,0.59929,0.29606
願,46,-0.98942,-0.68839,-0.38736,-0.08633,0.2147,0.89556,0.48156,0.27493,0.41376,-0.11669,0.09587,-0.23827,0.13008
豪,38,-1.01801,-0.71698,-0.41595,-0.11492,0.18611,0.48714,-0.16095,0.76276,0.32756,0.01896,0.57394,0.07347,-0.00311
秦,8,-1.40495,-1.10392,-0.80289,-0.50186,-0.20083,0.1002,0.40123,0.70226,0.40123,0.60238,0.90341,0.60238,0.30135
抹,1,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
倶,1,-1.66724,-1.36621,-1.06518,-0.76415,-0.46312,-0.16209,0.13894,0.43997,0.741,1.04203,1.34306,1.04203,0.741
電,1101,-0.49867,-0.19764,0.10339,-0.13409,-0.16934,-0.03255,0.50069,0.15592,-0.50652,0.32417,0.15331,0.49315,-0.19181
紳,2,-1.69589,-1.39486,-1.09383,-0.7928,-0.49177,-0.19074,0.11029,0.41132,0.71235,1.01338,1.31441,1.16449,0.93365
筆,217,-1.12717,-0.82614,-0.52511,-0.06363,0.0116,0.0757,0.76006,0.41827,0.04107,0.68671,0.1625,0.41536,-0.0292
来,334,-0.28147,0.01956,0.32059,-0.72307,0.05763,0.15662,-0.0857,0.03867,0.05832,0.09421,0.12443,0.00259,0.21763
顛,1,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
員,96,-0.7216,-0.42057,-0.11954,0.08229,0.21955,0.42328,0.25557,-0.02125,-0.15542,0.06425,0.1799,0.28945,-0.07592
妊,11,-1.78576,-1.48473,-1.1837,-0.88267,-0.58164,-0.28061,0.02042,0.32145,0.62248,0.92351,1.73812,1.43709,1.13606
秩,27,-1.49296,-1.19193,-0.8909,-0.58987,-0.28884,0.01219,0.31322,0.7598,0.64662,0.49313,0.90981,0.84866,0.47105
押,59,-1.3333,-1.03227,-0.73124,-0.43021,-0.12918,0.17185,0.47288,-0.03478,0.60921,0.17567,1.12062,0.75305,0.38768
添,20,-1.1381,-0.83707,-0.53604,-0.23501,0.06602,0.36705,0.66808,0.51646,0.28153,0.27317,0.26466,0.42537,-0.1161
棄,22,-1.17688,-0.87585,-0.57482,-0.27379,0.02724,0.32827,0.6293,0.12164,0.4646,0.03105,0.62382,0.51153,0.16388
冗,3,-1.28679,-0.98576,-0.68473,-0.3837,-0.08267,0.21836,0.51939,0.82042,0.51939,0.24342,0.54445,0.39453,0.16369
倹,4,-1.71213,-1.4111,-1.11007,-0.80904,-0.50801,-0.20698,0.09405,0.39508,0.69611,0.99714,1.29817,1.5992,0.67753
氏,73,-0.86015,-0.55912,-0.25809,0.04294,0.34397,0.645,-0.17918,0.74453,-0.16779,0.00073,0.66044,-0.24579,-0.16747
抽,74,-1.7681,-1.46707,-1.16604,-0.86501,-0.56398,-0.26295,0.03808,0.33911,0.85816,0.54955,1.44548,1.718,1.14478
惑,53,-1.45009,-1.14906,-0.84803,-0.547,-0.24597,0.05506,0.35609,0.32555,1.1022,1.3653,0.35062,1.01647,-0.33117
采,2,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
等,424,-0.38117,-0.08014,0.22089,0.52192,-0.22372,-0.30879,-0.05378,0.07954,0.08255,-0.01105,-0.01622,0.18063,-0.01067
適,205,-1.4925,-1.19147,-0.89044,-0.58941,-0.28838,-0.1516,0.54274,0.94793,0.55413,0.65898,0.30879,0.90209,0.68914
辺,322,-1.38648,-1.08545,-0.78442,0.9671,0.52471,0.49309,0.20971,0.47022,0.48074,0.23753,0.00794,0.02252,-0.15722
写,280,-0.85426,-0.55323,-0.2522,0.54508,0.0869,0.11454,0.2446,0.5546,0.2348,-0.19874,0.03085,-0.24114,0.2882
噂,2,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
類,493,-1.11374,-0.81271,-0.51168,-0.21065,0.18984,0.19192,0.16521,0.4357,0.15729,0.31582,0.30989,0.5339,0.34921
民,706,-1.02974,-0.72871,-0.42768,-0.12665,-0.279,0.31371,-0.22043,0.32529,0.33023,0.51299,0.66447,0.59024,0.07527
脱,42,-0.80441,-0.50338,-0.20235,0.09868,0.39971,0.09868,-0.44316,-0.14213,0.0928,0.24441,0.18397,0.34467,0.63251
釈,54,-1.57721,-1.27618,-0.97515,-0.67412,-0.37309,-0.07206,0.22897,0.53,0.57192,0.74044,0.73115,0.61886,1.52648
潜,14,-1.50674,-1.20571,-0.90468,-0.60365,-0.30262,-0.00159,0.29944,0.60047,0.83539,0.98701,0.3245,0.68933,0.78884
筋,167,-1.16905,-0.86802,-0.56699,-0.26596,0.03507,0.3361,0.63713,0.08372,-0.05045,-0.48399,0.69235,0.62487,0.99519
堰,6,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
込,123,-1.45852,-1.15749,-0.85646,-0.55543,-0.2544,0.04663,0.34766,0.69733,0.73926,0.37266,0.75715,0.80392,0.51772
紹,31,-1.28478,-0.98375,-0.68272,-0.38169,-0.08066,0.22037,0.5214,0.18983,0.42475,0.57637,-0.08614,0.65373,0.91331
脳,69,-1.07059,-0.76956,-0.46853,-0.1675,0.13353,0.43456,0.0875,0.79733,-0.20214,0.26741,1.05975,-0.1552,0.05345
報,315,-0.7447,-0.44367,-0.14264,0.15839,0.45942,0.03689,-0.03716,0.23333,0.62421,0.06357,-0.31564,0.0354,0.07261
砂,108,-0.97597,-0.67494,-0.37391,-0.07288,0.22815,0.66597,0.49501,0.49923,-0.57279,0.07285,0.52429,-0.04873,0.23371
遭,2,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
潟,12,-0.82775,-0.52672,-0.22569,0.07534,0.37637,0.6774,0.97843,0.16974,-0.13129,-0.40726,-0.10623,-0.04243,-0.00987
里,7,-0.93762,-0.63659,-0.33556,-0.03453,0.2665,0.56753,0.41854,0.18994,0.23187,0.09936,-0.08603,0.2788,-0.02223
企,109,-1.21042,-0.90939,-0.60836,-0.30733,-0.0063,0.29473,0.59576,-0.21293,0.8897,0.3497,0.28925,0.44996,0.38562
遮,6,-1.77219,-1.47116,-1.17013,-0.8691,-0.56807,-0.26704,0.03399,0.33502,0.63605,0.93708,1.23811,1.77903,1.15838
称,133,-1.08161,-0.78058,-0.47955,-0.17852,0.12251,0.42354,0.72457,-0.30597,0.03699,0.64484,0.19622,0.13508,0.54246
辿,8,-1.74883,-1.4478,-1.14677,-0.84574,-0.54471,-0.24368,0.05735,0.35838,0.65941,0.96044,1.26147,1.5625,1.11795
誇,23,-1.49665,-1.19562,-0.89459,-0.59356,-0.29253,0.0085,0.30953,0.61056,0.95351,0.51997,0.46342,0.39839,1.2091
杭,3,-1.62446,-1.32343,-1.0224,-0.72137,-0.42034,-0.11931,0.18172,0.48275,0.78378,1.08481,1.20046,0.89943,0.5984
重,776,-0.80202,-0.50099,-0.19996,0.00189,0.25308,0.23016,0.13298,-0.01059,0.0966,0.15669,0.29446,0.16328,0.18443
鮮,112,-1.10439,-0.80336,-0.50233,-0.2013,0.09973,0.40076,0.55886,0.57947,0.57025,0.3128,0.51063,-0.04287,-0.37828
場,1458,-1.0373,-0.73627,0.39071,0.08012,0.36046,-0.03043,0.12565,0.16494,0.12682,0.08706,0.10213,0.11871,0.2474
棋,1,-1.52831,-1.22728,-0.92625,-0.62522,-0.32419,-0.02316,0.27787,0.5789,0.87993,1.18096,0.87993,0.5789,0.27787
気,1456,-0.67364,-0.37261,0.00349,0.36677,0.21993,0.13487,0.20803,0.11199,-0.00243,0.25324,0.04972,0.1031,-0.40247
野,280,-0.59486,-0.29383,0.0072,-0.30946,0.47124,0.00596,0.22318,0.02631,0.1709,-0.00992,0.00561,0.03599,0.26168
誉,7,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
冠,7,-1.32398,-1.02295,-0.72192,-0.42089,-0.11986,0.18117,0.4822,0.78323,0.4822,0.38232,0.68335,0.48866,0.1265
杯,3,-1.72765,-1.42662,-1.12559,-0.82456,-0.52353,-0.2225,0.07853,0.37956,0.68059,0.98162,1.28265,1.24461,1.20292
量,788,-1.18444,-0.88341,-0.58238,-0.28135,0.32326,0.38625,0.40718,0.17936,-0.01905,0.50375,0.4017,0.42203,0.32711
筑,6,0.27787,0.5789,0.87993,1.18096,0.87993,0.5789,0.27787,-0.02316,-0.32419,-0.62522,-0.92625,-1.22728,-1.52831
峠,4,-1.46362,-1.16259,-0.86156,-0.56053,-0.2595,0.04153,0.34256,0.64359,0.94462,0.64359,0.5468,0.42205,0.72308
駄,14,-1.1551,-0.85407,-0.55304,-0.25201,0.04902,0.35005,0.65108,0.35005,0.04902,-0.19369,0.10734,0.40837,1.04299
筒,6,-0.93641,-0.63538,-0.33435,-0.03332,0.26771,0.56874,0.52272,0.22169,-0.20046,0.10057,0.19949,0.28001,-0.02102
潤,27,-1.10442,-0.80339,-0.50236,-0.20133,0.0997,0.40073,0.70176,0.44937,0.85927,0.18269,-0.30372,0.06111,0.16062
峡,15,-1.205,-0.90397,-0.60294,-0.30191,-0.00088,0.30015,0.60118,0.30015,0.17339,-0.00636,0.29467,0.35847,0.99309
東,389,-1.13003,-0.829,-0.52797,0.23455,0.11215,0.07285,0.6151,0.33623,0.17651,0.30364,0.47524,0.19278,-0.03205
駅,42,0.31866,0.61969,0.92072,0.6787,0.08372,0.34545,-0.12655,-0.33318,-0.59228,-0.12273,-0.13202,-0.84638,-0.81381
顧,3,-1.4504,-1.14937,-0.84834,-0.54731,-0.24628,0.05475,0.35578,0.65681,0.95784,0.82735,0.63995,0.49002,0.25919
金,481,-1.00534,-0.70431,-0.47434,0.25038,0.14096,0.5658,0.24431,0.08467,-0.24698,0.45993,0.39805,0.47456,-0.18769
妖,1,-1.1115,-0.81047,-0.50944,-0.20841,0.09262,0.39365,0.69468,0.99571,0.69468,0.39365,0.09262,-0.20841,-0.50944
誌,47,-1.07978,-0.77875,-0.47772,-0.17669,0.12434,-0.17669,0.28148,0.58251,-0.07454,0.49192,0.20963,0.44952,0.62475
駆,23,-1.56473,-1.2637,-0.96267,-0.66164,-0.36061,-0.05958,0.24145,0.54248,0.66033,0.75293,0.86858,0.80744,0.9997
噌,1,-1.52831,-1.22728,-0.92625,-0.62522,-0.32419,-0.02316,0.27787,0.5789,0.87993,1.18096,0.87993,0.5789,0.27787
惜,2,-1.53383,-1.2328,-0.93177,-0.63074,-0.32971,-0.02868,0.27235,0.57338,0.87441,1.17544,0.87441,0.30827,0.6093
答,106,0.21167,0.5127,0.81373,0.12909,-0.34548,-0.03261,-0.25472,-0.28526,0.196,-0.19975,0.09198,-0.79846,-0.0389
藤,52,-0.75714,-0.45611,-0.15508,0.67007,0.93734,0.14471,-0.02626,0.31118,-0.49199,0.15365,0.19012,-0.02882,-0.49167
認,381,-1.34975,-1.04872,-0.74769,-0.44666,-0.14563,-0.30988,0.18817,0.61356,0.3087,0.58368,0.69932,0.61888,1.03602
堺,5,-1.17852,-0.87749,-0.57646,-0.27543,0.0256,0.32663,0.62766,1.07425,0.77322,0.02013,0.32116,0.02013,-0.2809
匂,10,-1.21101,-0.90998,-0.60895,-0.30792,-0.00689,0.29414,0.59517,0.56463,0.2636,0.17034,0.05143,0.35246,0.753
駈,1,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
文,978,-0.7297,-0.42867,-0.00682,-0.51537,-0.17704,-0.67707,0.34385,0.28776,0.34899,0.53296,0.40176,0.30137,0.31799
策,186,-1.51748,-1.21645,-0.91542,-0.61439,-0.31336,-0.01233,0.33959,0.0872,0.6934,0.69558,1.11944,1.01069,0.64355
妙,30,-1.4679,-1.16687,-0.86584,-0.56481,-0.26378,0.03725,0.33828,0.63931,0.94034,0.93277,0.14533,0.20912,1.08679
棒,16,-1.08219,-0.78116,-0.48013,-0.1791,0.12193,0.42296,0.72399,0.42296,-0.30022,0.00081,0.71851,0.35634,0.05531
杵,1,-1.80618,-1.50515,-1.20412,-0.90309,-0.60206,-0.30103,0,0.30103,0.60206,0.90309,1.20412,1.50515,1.80618
